fpr,tpr,threshold
0.08934707903780069,0.6681081081081081,0.5599183163930251
0.08934707903780069,0.6691891891891892,0.5595290174106607
0.09049255441008018,0.6691891891891892,0.5542579636411601
0.09049255441008018,0.6713513513513514,0.5523306847323188
0.09163802978235967,0.6713513513513514,0.5503477500545353
0.09163802978235967,0.6810810810810811,0.5432620961962275
0.09278350515463918,0.6810810810810811,0.5431084541128018
0.09278350515463918,0.6821621621621622,0.541971215295724
0.09507445589919816,0.6821621621621622,0.540399062974652
0.09507445589919816,0.6832432432432433,0.5403518325623635
0.09621993127147767,0.6832432432432433,0.5398135793787228
0.09621993127147767,0.6843243243243243,0.5389099090560757
0.09851088201603665,0.6843243243243243,0.5377805329545879
0.09851088201603665,0.6875675675675675,0.5357460233442602
0.09965635738831616,0.6875675675675675,0.535705295054883
0.09965635738831616,0.6886486486486486,0.5349330715125197
0.10080183276059565,0.6886486486486486,0.5348660249664762
0.10080183276059565,0.6918918918918919,0.5341033809052665
0.10423825887743414,0.6918918918918919,0.5319854589923745
0.10423825887743414,0.692972972972973,0.5310058433293289
0.10538373424971363,0.692972972972973,0.5304133320066483
0.10538373424971363,0.6940540540540541,0.5297454275788885
0.10652920962199312,0.6940540540540541,0.5296937141737299
0.10652920962199312,0.6951351351351351,0.5295974642650167
0.1111111111111111,0.6951351351351351,0.5261778276697604
0.1111111111111111,0.7016216216216217,0.520917971092737
0.11225658648339061,0.7016216216216217,0.5200073274115478
0.11225658648339061,0.7027027027027027,0.5197098962887153
0.1134020618556701,0.7027027027027027,0.5181101748818463
0.1134020618556701,0.705945945945946,0.5167746405710185
0.1156930126002291,0.705945945945946,0.5120111942970201
0.1156930126002291,0.707027027027027,0.5103903181608316
0.11683848797250859,0.707027027027027,0.5102041010702657
0.11683848797250859,0.7091891891891892,0.5083303024003955
0.11912943871706758,0.7091891891891892,0.5047419531158721
0.11912943871706758,0.7102702702702702,0.5031461072876122
0.12027491408934708,0.7102702702702702,0.5019328426787371
0.12027491408934708,0.7113513513513513,0.5013233558979386
0.12256586483390607,0.7113513513513513,0.4982000779931315
0.12256586483390607,0.7135135135135136,0.49803310325494987
0.12371134020618557,0.7135135135135136,0.49759912575205006
0.12371134020618557,0.7156756756756757,0.49560437977949534
0.12485681557846506,0.7156756756756757,0.4939279824034351
0.12485681557846506,0.7167567567567568,0.49208018211004007
0.12714776632302405,0.7167567567567568,0.49097059939514226
0.12714776632302405,0.7178378378378378,0.4907785929608536
0.13058419243986255,0.7178378378378378,0.4868788690121623
0.13058419243986255,0.72,0.48503656244670573
0.13172966781214204,0.72,0.48458679614229155
0.13172966781214204,0.7232432432432433,0.48331642466132835
0.13402061855670103,0.7232432432432433,0.4823075341802784
0.13402061855670103,0.7243243243243244,0.4821206723996548
0.13745704467353953,0.7243243243243244,0.48048174368291696
0.13745704467353953,0.7264864864864865,0.4749080905891426
0.13860252004581902,0.7264864864864865,0.4736953655638961
0.13860252004581902,0.7275675675675676,0.4736661572966242
0.1420389461626575,0.7275675675675676,0.4712561069311612
0.1420389461626575,0.7308108108108108,0.4689084293947079
0.1466208476517755,0.7308108108108108,0.46646819572369946
0.1466208476517755,0.7329729729729729,0.46608019882912266
0.15005727376861397,0.7329729729729729,0.4654423517241904
0.15005727376861397,0.7351351351351352,0.4617972472763406
